Site,Leaf,Clone,Treatment,ID,Day,Count
Crystal,3,7,30C,C36_73_4,36,39
Crystal,3,7,30C,C36_73_5,36,30
Crystal,3,7,30C,C36_73_6,36,67
Crystal,3,8,25C,C36_74_1,36,55
Crystal,3,8,25C,C36_74_2,36,33
Crystal,3,8,25C,C36_74_3,36,46
Crystal,3,8,30C,C36_74_4,36,12
Crystal,3,8,30C,C36_74_5,36,88
Crystal,3,8,30C,C36_74_6,36,34
Pleaphase,4,9,25C,P36_39_1,36,44
Pleaphase,4,9,25C,P36_39_2,36,79
Pleaphase,4,9,25C,P36_39_3,36,53
Pleaphase,4,9,30C,P36_39_4,36,63
Pleaphase,4,9,30C,P36_39_5,36,53
Pleaphase,4,9,30C,P36_39_6,36,52
Pleaphase,4,10,25C,P36_40_1,36,74
Pleaphase,4,10,25C,P36_40_2,36,67
Pleaphase,4,10,25C,P36_40_3,36,58
Pleaphase,4,10,30C,P36_40_4,36,70
Pleaphase,4,10,30C,P36_40_5,36,31
Pleaphase,4,10,30C,P36_40_6,36,85
Pleaphase,4,11,25C,P36_42_1,36,61
Pleaphase,4,11,25C,P36_42_2,36,68
Pleaphase,4,11,25C,P36_42_3,36,52
Pleaphase,4,11,30C,P36_42_4,36,52
Pleaphase,4,11,30C,P36_42_5,36,28
Pleaphase,4,11,30C,P36_42_6,36,57
Pleaphase,5,12,25C,P24_75_1,36,76
Pleaphase,5,12,25C,P24_75_2,36,68
Pleaphase,5,12,25C,P24_75_3,36,79
Pleaphase,5,12,30C,P24_75_4,36,48
Pleaphase,5,12,30C,P24_75_5,36,56
Pleaphase,5,12,30C,P24_75_6,36,70
Pleaphase,5,13,25C,P24_26_1,36,57
Pleaphase,5,13,25C,P24_26_2,36,49
Pleaphase,5,13,25C,P24_26_3,36,54
Pleaphase,5,13,30C,P24_26_4,36,40
Pleaphase,5,13,30C,P24_26_5,36,53
Pleaphase,5,13,30C,P24_26_6,36,35
Pleaphase,5,14,25C,P24_25_1,36,82
Pleaphase,5,14,25C,P24_25_2,36,81
Pleaphase,5,14,25C,P24_25_3,36,94
Pleaphase,5,14,30C,P24_25_4,36,90
Pleaphase,5,14,30C,P24_25_5,36,42
Pleaphase,5,14,30C,P24_25_6,36,40
Pleaphase,6,15,25C,P3_35_1,36,39
Pleaphase,6,15,25C,P3_35_2,36,48
Pleaphase,6,15,25C,P3_35_3,36,55
Pleaphase,6,15,30C,P3_35_4,36,49
Pleaphase,6,15,30C,P3_35_5,36,45
Pleaphase,6,15,30C,P3_35_6,36,53
Pleaphase,6,16,25C,P3_36_1,36,63
Pleaphase,6,16,25C,P3_36_2,36,58
Pleaphase,6,16,25C,P3_36_3,36,59
Pleaphase,6,16,30C,P3_36_4,36,54
Pleaphase,6,16,30C,P3_36_5,36,96
Pleaphase,6,16,30C,P3_36_6,36,109
Pleaphase,6,17,25C,P3_37_1,36,85
Pleaphase,6,17,25C,P3_37_2,36,52
Pleaphase,6,17,25C,P3_37_3,36,69
Pleaphase,6,17,30C,P3_37_4,36,56
Pleaphase,6,17,30C,P3_37_5,36,42
Pleaphase,6,17,30C,P3_37_6,36,69
Crystal,1,1,25C,C23_1_1,39,56
Crystal,1,1,25C,C23_1_2,39,36
Crystal,1,1,25C,C23_1_3,39,50
Crystal,1,1,30C,C23_1_4,39,48
Crystal,1,1,30C,C23_1_5,39,81
Crystal,1,1,30C,C23_1_6,39,45
Crystal,1,2,25C,C23_2_1,39,67
Crystal,1,2,25C,C23_2_2,39,54
Crystal,1,2,25C,C23_2_3,39,56
Crystal,1,2,30C,C23_2_4,39,16
Crystal,1,2,30C,C23_2_5,39,86
Crystal,1,2,30C,C23_2_6,39,37
Crystal,2,3,25C,C7_17_1,39,59
Crystal,2,3,25C,C7_17_2,39,56
Crystal,2,3,25C,C7_17_3,39,90
Crystal,2,3,30C,C7_17_4,39,48
Crystal,2,3,30C,C7_17_5,39,93
Crystal,2,3,30C,C7_17_6,39,36
Crystal,2,4,25C,C7_18_1,39,68
Crystal,2,4,25C,C7_18_2,39,85
Crystal,2,4,25C,C7_18_3,39,70
Crystal,2,4,30C,C7_18_4,39,91
Crystal,2,4,30C,C7_18_5,39,71
Crystal,2,4,30C,C7_18_6,39,66
Crystal,2,5,25C,C7_19_1,39,92
Crystal,2,5,25C,C7_19_2,39,69
Crystal,2,5,25C,C7_19_3,39,54
Crystal,2,5,30C,C7_19_4,39,100
Crystal,2,5,30C,C7_19_5,39,52
Crystal,2,5,30C,C7_19_6,39,78
Crystal,3,6,25C,C36_72_1,39,97
Crystal,3,6,25C,C36_72_2,39,58
Crystal,3,6,25C,C36_72_3,39,54
Crystal,3,6,30C,C36_72_4,39,79
Crystal,3,6,30C,C36_72_5,39,12
Crystal,3,6,30C,C36_72_6,39,18
Crystal,3,7,25C,C36_73_1,39,55
Crystal,3,7,25C,C36_73_2,39,45
Crystal,3,7,25C,C36_73_3,39,56
Crystal,3,7,30C,C36_73_4,39,30
Crystal,3,7,30C,C36_73_5,39,20
Crystal,3,7,30C,C36_73_6,39,61
Crystal,3,8,25C,C36_74_1,39,67
Crystal,3,8,25C,C36_74_2,39,50
Crystal,3,8,25C,C36_74_3,39,49
Crystal,3,8,30C,C36_74_4,39,35
Crystal,3,8,30C,C36_74_5,39,97
Crystal,3,8,30C,C36_74_6,39,70
Pleaphase,4,9,25C,P36_39_1,39,54
Pleaphase,4,9,25C,P36_39_2,39,71
Pleaphase,4,9,25C,P36_39_3,39,48
Pleaphase,4,9,30C,P36_39_4,39,25
Pleaphase,4,9,30C,P36_39_5,39,58
Pleaphase,4,9,30C,P36_39_6,39,82
Pleaphase,4,10,25C,P36_40_1,39,65
Pleaphase,4,10,25C,P36_40_2,39,82
Pleaphase,4,10,25C,P36_40_3,39,63
Pleaphase,4,10,30C,P36_40_4,39,45
Pleaphase,4,10,30C,P36_40_5,39,36
Pleaphase,4,10,30C,P36_40_6,39,78
Pleaphase,4,11,25C,P36_42_1,39,82
Pleaphase,4,11,25C,P36_42_2,39,74
Pleaphase,4,11,25C,P36_42_3,39,60
Pleaphase,4,11,30C,P36_42_4,39,62
Pleaphase,4,11,30C,P36_42_5,39,54
Pleaphase,4,11,30C,P36_42_6,39,46
Pleaphase,5,12,25C,P24_75_1,39,61
Pleaphase,5,12,25C,P24_75_2,39,75
Pleaphase,5,12,25C,P24_75_3,39,78
Pleaphase,5,12,30C,P24_75_4,39,43
Pleaphase,5,12,30C,P24_75_5,39,45
Pleaphase,5,12,30C,P24_75_6,39,57
Pleaphase,5,13,25C,P24_26_1,39,68
Pleaphase,5,13,25C,P24_26_2,39,52
Pleaphase,5,13,25C,P24_26_3,39,52
Pleaphase,5,13,30C,P24_26_4,39,89
Pleaphase,5,13,30C,P24_26_5,39,64
Pleaphase,5,13,30C,P24_26_6,39,59
Pleaphase,5,14,25C,P24_25_1,39,47
Pleaphase,5,14,25C,P24_25_2,39,66
Pleaphase,5,14,25C,P24_25_3,39,102
Pleaphase,5,14,30C,P24_25_4,39,56
Pleaphase,5,14,30C,P24_25_5,39,41
Pleaphase,5,14,30C,P24_25_6,39,31
Pleaphase,6,15,25C,P3_35_1,39,33
Pleaphase,6,15,25C,P3_35_2,39,67
Pleaphase,6,15,25C,P3_35_3,39,48
Pleaphase,6,15,30C,P3_35_4,39,73
Pleaphase,6,15,30C,P3_35_5,39,23
Pleaphase,6,15,30C,P3_35_6,39,48
Pleaphase,6,16,25C,P3_36_1,39,94
Pleaphase,6,16,25C,P3_36_2,39,94
Pleaphase,6,16,25C,P3_36_3,39,118
Pleaphase,6,16,30C,P3_36_4,39,61
Pleaphase,6,16,30C,P3_36_5,39,82
Pleaphase,6,16,30C,P3_36_6,39,61
Pleaphase,6,17,25C,P3_37_1,39,63
Pleaphase,6,17,25C,P3_37_2,39,82
Pleaphase,6,17,25C,P3_37_3,39,37
Pleaphase,6,17,30C,P3_37_4,39,45
Pleaphase,6,17,30C,P3_37_5,39,39
Pleaphase,6,17,30C,P3_37_6,39,73
