day,evolvedTemp,currentTemp,competition,species,treatID,repNum,repID,singlePass,fullSlide,passConvert,count
2.5,30,30,TRUE,rotifer,E30HRP,9,I,,8,0,8
2.5,30,30,TRUE,protist,E30HRP,9,I,92,,625.6,625.6
2.5,30,25,TRUE,rotifer,E30NRP,9,J,,7,0,7
2.5,30,25,TRUE,protist,E30NRP,9,J,103,,700.4,700.4
2.5,25,25,FALSE,rotifer,E25HR,10,A,,6,0,6
2.5,25,30,FALSE,rotifer,E25NR,10,B,,8,0,8
2.5,30,30,FALSE,rotifer,E30HR,10,C,,4,0,4
2.5,30,25,FALSE,rotifer,E30NR,10,D,,4,0,4
2.5,25,25,FALSE,protist,HP,10,E,77,,523.6,523.6
2.5,25,30,FALSE,protist,NP,10,F,45,,306,306
2.5,25,25,TRUE,rotifer,E25HRP,10,G,,4,0,4
2.5,25,25,TRUE,protist,E25HRP,10,G,121,,822.8,822.8
2.5,25,30,TRUE,rotifer,E25NRP,10,H,,5,0,5
2.5,25,30,TRUE,protist,E25NRP,10,H,89,,605.2,605.2
2.5,30,30,TRUE,rotifer,E30HRP,10,I,,6,0,6
2.5,30,30,TRUE,protist,E30HRP,10,I,93,,632.4,632.4
2.5,30,25,TRUE,rotifer,E30NRP,10,J,,7,0,7
2.5,30,25,TRUE,protist,E30NRP,10,J,102,,693.6,693.6
3.5,25,25,FALSE,rotifer,E25HR,1,A,,7,0,7
3.5,25,30,FALSE,rotifer,E25NR,1,B,,19,0,19
3.5,30,30,FALSE,rotifer,E30HR,1,C,,19,0,19
3.5,30,25,FALSE,rotifer,E30NR,1,D,,8,0,8
3.5,25,25,FALSE,protist,HP,1,E,211,,1434.8,1434.8
3.5,25,30,FALSE,protist,NP,1,F,104,,707.2,707.2
3.5,25,25,TRUE,rotifer,E25HRP,1,G,,5,0,5
3.5,25,25,TRUE,protist,E25HRP,1,G,79,,537.2,537.2
3.5,25,30,TRUE,rotifer,E25NRP,1,H,,11,0,11
3.5,25,30,TRUE,protist,E25NRP,1,H,129,,877.2,877.2
3.5,30,30,TRUE,rotifer,E30HRP,1,I,,12,0,12
3.5,30,30,TRUE,protist,E30HRP,1,I,180,,1224,1224
3.5,30,25,TRUE,rotifer,E30NRP,1,J,,8,0,8
3.5,30,25,TRUE,protist,E30NRP,1,J,101,,686.8,686.8
3.5,25,25,FALSE,rotifer,E25HR,2,A,,8,0,8
3.5,25,30,FALSE,rotifer,E25NR,2,B,,17,0,17
3.5,30,30,FALSE,rotifer,E30HR,2,C,,11,0,11
3.5,30,25,FALSE,rotifer,E30NR,2,D,,4,0,4
3.5,25,25,FALSE,protist,HP,2,E,35,,238,238
3.5,25,30,FALSE,protist,NP,2,F,111,,754.8,754.8
3.5,25,25,TRUE,rotifer,E25HRP,2,G,,7,0,7
3.5,25,25,TRUE,protist,E25HRP,2,G,164,,1115.2,1115.2
3.5,25,30,TRUE,rotifer,E25NRP,2,H,,13,0,13
3.5,25,30,TRUE,protist,E25NRP,2,H,140,,952,952
3.5,30,30,TRUE,rotifer,E30HRP,2,I,,8,0,8
3.5,30,30,TRUE,protist,E30HRP,2,I,94,,639.2,639.2
3.5,30,25,TRUE,rotifer,E30NRP,2,J,,6,0,6
3.5,30,25,TRUE,protist,E30NRP,2,J,82,,557.6,557.6
3.5,25,25,FALSE,rotifer,E25HR,3,A,,4,0,4
3.5,25,30,FALSE,rotifer,E25NR,3,B,,21,0,21
3.5,30,30,FALSE,rotifer,E30HR,3,C,,17,0,17
3.5,30,25,FALSE,rotifer,E30NR,3,D,,2,0,2
3.5,25,25,FALSE,protist,HP,3,E,67,,455.6,455.6
3.5,25,30,FALSE,protist,NP,3,F,124,,843.2,843.2
3.5,25,25,TRUE,rotifer,E25HRP,3,G,,5,0,5
3.5,25,25,TRUE,protist,E25HRP,3,G,108,,734.4,734.4
3.5,25,30,TRUE,rotifer,E25NRP,3,H,,9,0,9
3.5,25,30,TRUE,protist,E25NRP,3,H,139,,945.2,945.2
3.5,30,30,TRUE,rotifer,E30HRP,3,I,,8,0,8
3.5,30,30,TRUE,protist,E30HRP,3,I,103,,700.4,700.4
3.5,30,25,TRUE,rotifer,E30NRP,3,J,,5,0,5
3.5,30,25,TRUE,protist,E30NRP,3,J,142,,965.6,965.6
3.5,25,25,FALSE,rotifer,E25HR,4,A,,13,0,13
3.5,25,30,FALSE,rotifer,E25NR,4,B,,32,0,32
3.5,30,30,FALSE,rotifer,E30HR,4,C,,26,0,26
3.5,30,25,FALSE,rotifer,E30NR,4,D,,10,0,10
3.5,25,25,FALSE,protist,HP,4,E,95,,646,646
3.5,25,30,FALSE,protist,NP,4,F,113,,768.4,768.4
3.5,25,25,TRUE,rotifer,E25HRP,4,G,,7,0,7
3.5,25,25,TRUE,protist,E25HRP,4,G,78,,530.4,530.4
3.5,25,30,TRUE,rotifer,E25NRP,4,H,,15,0,15
3.5,25,30,TRUE,protist,E25NRP,4,H,96,,652.8,652.8
3.5,30,30,TRUE,rotifer,E30HRP,4,I,,6,0,6
3.5,30,30,TRUE,protist,E30HRP,4,I,117,,795.6,795.6
3.5,30,25,TRUE,rotifer,E30NRP,4,J,,6,0,6
3.5,30,25,TRUE,protist,E30NRP,4,J,72,,489.6,489.6
3.5,25,25,FALSE,rotifer,E25HR,5,A,,12,0,12
3.5,25,30,FALSE,rotifer,E25NR,5,B,,28,0,28
3.5,30,30,FALSE,rotifer,E30HR,5,C,,30,0,30
3.5,30,25,FALSE,rotifer,E30NR,5,D,,11,0,11
3.5,25,25,FALSE,protist,HP,5,E,104,,707.2,707.2
3.5,25,30,FALSE,protist,NP,5,F,89,,605.2,605.2
3.5,25,25,TRUE,rotifer,E25HRP,5,G,,10,0,10
3.5,25,25,TRUE,protist,E25HRP,5,G,60,,408,408
3.5,25,30,TRUE,rotifer,E25NRP,5,H,,11,0,11
3.5,25,30,TRUE,protist,E25NRP,5,H,108,,734.4,734.4
3.5,30,30,TRUE,rotifer,E30HRP,5,I,,13,0,13
3.5,30,30,TRUE,protist,E30HRP,5,I,117,,795.6,795.6
3.5,30,25,TRUE,rotifer,E30NRP,5,J,,11,0,11
3.5,30,25,TRUE,protist,E30NRP,5,J,58,,394.4,394.4
3.5,25,25,FALSE,rotifer,E25HR,6,A,,5,0,5
3.5,25,30,FALSE,rotifer,E25NR,6,B,,28,0,28
3.5,30,30,FALSE,rotifer,E30HR,6,C,,23,0,23
3.5,30,25,FALSE,rotifer,E30NR,6,D,,8,0,8
3.5,25,25,FALSE,protist,HP,6,E,144,,979.2,979.2
3.5,25,30,FALSE,protist,NP,6,F,183,,1244.4,1244.4
3.5,25,25,TRUE,rotifer,E25HRP,6,G,,5,0,5
3.5,25,25,TRUE,protist,E25HRP,6,G,83,,564.4,564.4
3.5,25,30,TRUE,rotifer,E25NRP,6,H,,8,0,8
3.5,25,30,TRUE,protist,E25NRP,6,H,133,,904.4,904.4
3.5,30,30,TRUE,rotifer,E30HRP,6,I,,9,0,9
3.5,30,30,TRUE,protist,E30HRP,6,I,97,,659.6,659.6
3.5,30,25,TRUE,rotifer,E30NRP,6,J,,1,0,1
3.5,30,25,TRUE,protist,E30NRP,6,J,130,,884,884
3.5,25,25,FALSE,rotifer,E25HR,7,A,,7,0,7
3.5,25,30,FALSE,rotifer,E25NR,7,B,,34,0,34
3.5,30,30,FALSE,rotifer,E30HR,7,C,,32,0,32
3.5,30,25,FALSE,rotifer,E30NR,7,D,,9,0,9
3.5,25,25,FALSE,protist,HP,7,E,91,,618.8,618.8
3.5,25,30,FALSE,protist,NP,7,F,44,,299.2,299.2
3.5,25,25,TRUE,rotifer,E25HRP,7,G,,3,0,3
3.5,25,25,TRUE,protist,E25HRP,7,G,105,,714,714
3.5,25,30,TRUE,rotifer,E25NRP,7,H,,17,0,17
3.5,25,30,TRUE,protist,E25NRP,7,H,225,,1530,1530
3.5,30,30,TRUE,rotifer,E30HRP,7,I,,12,0,12
3.5,30,30,TRUE,protist,E30HRP,7,I,104,,707.2,707.2
3.5,30,25,TRUE,rotifer,E30NRP,7,J,,9,0,9
3.5,30,25,TRUE,protist,E30NRP,7,J,99,,673.2,673.2
3.5,25,25,FALSE,rotifer,E25HR,8,A,,9,0,9
3.5,25,30,FALSE,rotifer,E25NR,8,B,,23,0,23
3.5,30,30,FALSE,rotifer,E30HR,8,C,,24,0,24
3.5,30,25,FALSE,rotifer,E30NR,8,D,,6,0,6
3.5,25,25,FALSE,protist,HP,8,E,96,,652.8,652.8
3.5,25,30,FALSE,protist,NP,8,F,187,,1271.6,1271.6
3.5,25,25,TRUE,rotifer,E25HRP,8,G,,4,0,4
3.5,25,25,TRUE,protist,E25HRP,8,G,122,,829.6,829.6
3.5,25,30,TRUE,rotifer,E25NRP,8,H,,15,0,15
3.5,25,30,TRUE,protist,E25NRP,8,H,162,,1101.6,1101.6
3.5,30,30,TRUE,rotifer,E30HRP,8,I,,15,0,15
3.5,30,30,TRUE,protist,E30HRP,8,I,125,,850,850
3.5,30,25,TRUE,rotifer,E30NRP,8,J,,7,0,7
3.5,30,25,TRUE,protist,E30NRP,8,J,89,,605.2,605.2
3.5,25,25,FALSE,rotifer,E25HR,9,A,,12,0,12
3.5,25,30,FALSE,rotifer,E25NR,9,B,,42,0,42
3.5,30,30,FALSE,rotifer,E30HR,9,C,,18,0,18
3.5,30,25,FALSE,rotifer,E30NR,9,D,,5,0,5
3.5,25,25,FALSE,protist,HP,9,E,104,,707.2,707.2
3.5,25,30,FALSE,protist,NP,9,F,91,,618.8,618.8
3.5,25,25,TRUE,rotifer,E25HRP,9,G,,7,0,7
3.5,25,25,TRUE,protist,E25HRP,9,G,113,,768.4,768.4
3.5,25,30,TRUE,rotifer,E25NRP,9,H,,13,0,13
3.5,25,30,TRUE,protist,E25NRP,9,H,140,,952,952
3.5,30,30,TRUE,rotifer,E30HRP,9,I,,12,0,12
3.5,30,30,TRUE,protist,E30HRP,9,I,106,,720.8,720.8
3.5,30,25,TRUE,rotifer,E30NRP,9,J,,0,0,0
3.5,30,25,TRUE,protist,E30NRP,9,J,113,,768.4,768.4
3.5,25,25,FALSE,rotifer,E25HR,10,A,,10,0,10
3.5,25,30,FALSE,rotifer,E25NR,10,B,,26,0,26
3.5,30,30,FALSE,rotifer,E30HR,10,C,,19,0,19
3.5,30,25,FALSE,rotifer,E30NR,10,D,,5,0,5
3.5,25,25,FALSE,protist,HP,10,E,97,,659.6,659.6
3.5,25,30,FALSE,protist,NP,10,F,88,,598.4,598.4
3.5,25,25,TRUE,rotifer,E25HRP,10,G,,6,0,6
3.5,25,25,TRUE,protist,E25HRP,10,G,95,,646,646
3.5,25,30,TRUE,rotifer,E25NRP,10,H,,17,0,17
3.5,25,30,TRUE,protist,E25NRP,10,H,174,,1183.2,1183.2
3.5,30,30,TRUE,rotifer,E30HRP,10,I,,15,0,15
3.5,30,30,TRUE,protist,E30HRP,10,I,202,,1373.6,1373.6
3.5,30,25,TRUE,rotifer,E30NRP,10,J,,11,0,11
3.5,30,25,TRUE,protist,E30NRP,10,J,100,,680,680
4.5,25,25,FALSE,rotifer,E25HR,1,A,,9,0,9
4.5,25,30,FALSE,rotifer,E25NR,1,B,,53,0,53
4.5,30,30,FALSE,rotifer,E30HR,1,C,,35,0,35
4.5,30,25,FALSE,rotifer,E30NR,1,D,,11,0,11
4.5,25,25,FALSE,protist,HP,1,E,57,,387.6,387.6
4.5,25,30,FALSE,protist,NP,1,F,196,,1332.8,1332.8
4.5,25,25,TRUE,rotifer,E25HRP,1,G,,11,0,11
4.5,25,25,TRUE,protist,E25HRP,1,G,128,,870.4,870.4
4.5,25,30,TRUE,rotifer,E25NRP,1,H,,23,0,23
4.5,25,30,TRUE,protist,E25NRP,1,H,192,,1305.6,1305.6
4.5,30,30,TRUE,rotifer,E30HRP,1,I,,20,0,20
4.5,30,30,TRUE,protist,E30HRP,1,I,154,,1047.2,1047.2
4.5,30,25,TRUE,rotifer,E30NRP,1,J,,5,0,5
4.5,30,25,TRUE,protist,E30NRP,1,J,198,,1346.4,1346.4
4.5,25,25,FALSE,rotifer,E25HR,2,A,,9,0,9
4.5,25,30,FALSE,rotifer,E25NR,2,B,,32,0,32
4.5,30,30,FALSE,rotifer,E30HR,2,C,,28,0,28
4.5,30,25,FALSE,rotifer,E30NR,2,D,,12,0,12
4.5,25,25,FALSE,protist,HP,2,E,129,,877.2,877.2
4.5,25,30,FALSE,protist,NP,2,F,104,,707.2,707.2
4.5,25,25,TRUE,rotifer,E25HRP,2,G,,22,0,22
4.5,25,25,TRUE,protist,E25HRP,2,G,160,,1088,1088
4.5,25,30,TRUE,rotifer,E25NRP,2,H,,12,0,12
4.5,25,30,TRUE,protist,E25NRP,2,H,173,,1176.4,1176.4
4.5,30,30,TRUE,rotifer,E30HRP,2,I,,9,0,9
4.5,30,30,TRUE,protist,E30HRP,2,I,181,,1230.8,1230.8
4.5,30,25,TRUE,rotifer,E30NRP,2,J,,0,0,0
4.5,30,25,TRUE,protist,E30NRP,2,J,135,,918,918
4.5,25,25,FALSE,rotifer,E25HR,3,A,,14,0,14
4.5,25,30,FALSE,rotifer,E25NR,3,B,,46,0,46
4.5,30,30,FALSE,rotifer,E30HR,3,C,,41,0,41
4.5,30,25,FALSE,rotifer,E30NR,3,D,,10,0,10
4.5,25,25,FALSE,protist,HP,3,E,141,,958.8,958.8
4.5,25,30,FALSE,protist,NP,3,F,80,,544,544
4.5,25,25,TRUE,rotifer,E25HRP,3,G,,20,0,20
4.5,25,25,TRUE,protist,E25HRP,3,G,98,,666.4,666.4
4.5,25,30,TRUE,rotifer,E25NRP,3,H,,13,0,13
4.5,25,30,TRUE,protist,E25NRP,3,H,153,,1040.4,1040.4
4.5,30,30,TRUE,rotifer,E30HRP,3,I,,11,0,11
4.5,30,30,TRUE,protist,E30HRP,3,I,97,,659.6,659.6
4.5,30,25,TRUE,rotifer,E30NRP,3,J,,9,0,9
4.5,30,25,TRUE,protist,E30NRP,3,J,66,,448.8,448.8
4.5,25,25,FALSE,rotifer,E25HR,4,A,,24,0,24
4.5,25,30,FALSE,rotifer,E25NR,4,B,,42,0,42
4.5,30,30,FALSE,rotifer,E30HR,4,C,,29,0,29
4.5,30,25,FALSE,rotifer,E30NR,4,D,,13,0,13
4.5,25,25,FALSE,protist,HP,4,E,140,,952,952
4.5,25,30,FALSE,protist,NP,4,F,140,,952,952
4.5,25,25,TRUE,rotifer,E25HRP,4,G,,13,0,13
4.5,25,25,TRUE,protist,E25HRP,4,G,62,,421.6,421.6
4.5,25,30,TRUE,rotifer,E25NRP,4,H,,33,0,33
4.5,25,30,TRUE,protist,E25NRP,4,H,193,,1312.4,1312.4
4.5,30,30,TRUE,rotifer,E30HRP,4,I,,31,0,31
4.5,30,30,TRUE,protist,E30HRP,4,I,101,,686.8,686.8
4.5,30,25,TRUE,rotifer,E30NRP,4,J,,6,0,6
4.5,30,25,TRUE,protist,E30NRP,4,J,41,,278.8,278.8
4.5,25,25,FALSE,rotifer,E25HR,5,A,,14,0,14
4.5,25,30,FALSE,rotifer,E25NR,5,B,,53,0,53
4.5,30,30,FALSE,rotifer,E30HR,5,C,,48,0,48
4.5,30,25,FALSE,rotifer,E30NR,5,D,,11,0,11
4.5,25,25,FALSE,protist,HP,5,E,85,,578,578
4.5,25,30,FALSE,protist,NP,5,F,111,,754.8,754.8
4.5,25,25,TRUE,rotifer,E25HRP,5,G,,9,0,9
4.5,25,25,TRUE,protist,E25HRP,5,G,55,,374,374
4.5,25,30,TRUE,rotifer,E25NRP,5,H,,28,0,28
4.5,25,30,TRUE,protist,E25NRP,5,H,110,,748,748
4.5,30,30,TRUE,rotifer,E30HRP,5,I,,20,0,20
4.5,30,30,TRUE,protist,E30HRP,5,I,115,,782,782
4.5,30,25,TRUE,rotifer,E30NRP,5,J,,8,0,8
4.5,30,25,TRUE,protist,E30NRP,5,J,63,,428.4,428.4
4.5,25,25,FALSE,rotifer,E25HR,6,A,,10,0,10
4.5,25,30,FALSE,rotifer,E25NR,6,B,,54,0,54
4.5,30,30,FALSE,rotifer,E30HR,6,C,,40,0,40
4.5,30,25,FALSE,rotifer,E30NR,6,D,,7,0,7
4.5,25,25,FALSE,protist,HP,6,E,137,,931.6,931.6
4.5,25,30,FALSE,protist,NP,6,F,180,,1224,1224
4.5,25,25,TRUE,rotifer,E25HRP,6,G,,7,0,7
4.5,25,25,TRUE,protist,E25HRP,6,G,87,,591.6,591.6
4.5,25,30,TRUE,rotifer,E25NRP,6,H,,29,0,29
4.5,25,30,TRUE,protist,E25NRP,6,H,102,,693.6,693.6
4.5,30,30,TRUE,rotifer,E30HRP,6,I,,23,0,23
4.5,30,30,TRUE,protist,E30HRP,6,I,213,,1448.4,1448.4
4.5,30,25,TRUE,rotifer,E30NRP,6,J,,7,0,7
4.5,30,25,TRUE,protist,E30NRP,6,J,134,,911.2,911.2
4.5,25,25,FALSE,rotifer,E25HR,7,A,,14,0,14
4.5,25,30,FALSE,rotifer,E25NR,7,B,,65,0,65
4.5,30,30,FALSE,rotifer,E30HR,7,C,,36,0,36
4.5,30,25,FALSE,rotifer,E30NR,7,D,,8,0,8
4.5,25,25,FALSE,protist,HP,7,E,134,,911.2,911.2
4.5,25,30,FALSE,protist,NP,7,F,149,,1013.2,1013.2
4.5,25,25,TRUE,rotifer,E25HRP,7,G,,16,0,16
4.5,25,25,TRUE,protist,E25HRP,7,G,109,,741.2,741.2
4.5,25,30,TRUE,rotifer,E25NRP,7,H,,25,0,25
4.5,25,30,TRUE,protist,E25NRP,7,H,180,,1224,1224
4.5,30,30,TRUE,rotifer,E30HRP,7,I,,20,0,20
4.5,30,30,TRUE,protist,E30HRP,7,I,98,,666.4,666.4
4.5,30,25,TRUE,rotifer,E30NRP,7,J,,7,0,7
4.5,30,25,TRUE,protist,E30NRP,7,J,149,,1013.2,1013.2
4.5,25,25,FALSE,rotifer,E25HR,8,A,,15,0,15
4.5,25,30,FALSE,rotifer,E25NR,8,B,,41,0,41
4.5,30,30,FALSE,rotifer,E30HR,8,C,,17,0,17
4.5,30,25,FALSE,rotifer,E30NR,8,D,,11,0,11
4.5,25,25,FALSE,protist,HP,8,E,74,,503.2,503.2
4.5,25,30,FALSE,protist,NP,8,F,135,,918,918
4.5,25,25,TRUE,rotifer,E25HRP,8,G,,8,0,8
4.5,25,25,TRUE,protist,E25HRP,8,G,146,,992.8,992.8
4.5,25,30,TRUE,rotifer,E25NRP,8,H,,28,0,28
4.5,25,30,TRUE,protist,E25NRP,8,H,166,,1128.8,1128.8
4.5,30,30,TRUE,rotifer,E30HRP,8,I,,35,0,35
4.5,30,30,TRUE,protist,E30HRP,8,I,133,,904.4,904.4
4.5,30,25,TRUE,rotifer,E30NRP,8,J,,10,0,10
4.5,30,25,TRUE,protist,E30NRP,8,J,97,,659.6,659.6
4.5,25,25,FALSE,rotifer,E25HR,9,A,,12,0,12
4.5,25,30,FALSE,rotifer,E25NR,9,B,,45,0,45
4.5,30,30,FALSE,rotifer,E30HR,9,C,,36,0,36
4.5,30,25,FALSE,rotifer,E30NR,9,D,,6,0,6
4.5,25,25,FALSE,protist,HP,9,E,235,,1598,1598
4.5,25,30,FALSE,protist,NP,9,F,137,,931.6,931.6
4.5,25,25,TRUE,rotifer,E25HRP,9,G,,15,0,15
4.5,25,25,TRUE,protist,E25HRP,9,G,78,,530.4,530.4
4.5,25,30,TRUE,rotifer,E25NRP,9,H,,23,0,23
4.5,25,30,TRUE,protist,E25NRP,9,H,114,,775.2,775.2
4.5,30,30,TRUE,rotifer,E30HRP,9,I,,21,0,21
4.5,30,30,TRUE,protist,E30HRP,9,I,123,,836.4,836.4
4.5,30,25,TRUE,rotifer,E30NRP,9,J,,3,0,3
4.5,30,25,TRUE,protist,E30NRP,9,J,73,,496.4,496.4
4.5,25,25,FALSE,rotifer,E25HR,10,A,,10,0,10
4.5,25,30,FALSE,rotifer,E25NR,10,B,,42,0,42
4.5,30,30,FALSE,rotifer,E30HR,10,C,,33,0,33
4.5,30,25,FALSE,rotifer,E30NR,10,D,,16,0,16
4.5,25,25,FALSE,protist,HP,10,E,100,,680,680
4.5,25,30,FALSE,protist,NP,10,F,115,,782,782
4.5,25,25,TRUE,rotifer,E25HRP,10,G,,16,0,16
4.5,25,25,TRUE,protist,E25HRP,10,G,112,,761.6,761.6
4.5,25,30,TRUE,rotifer,E25NRP,10,H,,31,0,31
4.5,25,30,TRUE,protist,E25NRP,10,H,61,,414.8,414.8
4.5,30,30,TRUE,rotifer,E30HRP,10,I,,18,0,18
4.5,30,30,TRUE,protist,E30HRP,10,I,144,,979.2,979.2
4.5,30,25,TRUE,rotifer,E30NRP,10,J,,5,0,5
4.5,30,25,TRUE,protist,E30NRP,10,J,129,,877.2,877.2
5.5,25,25,FALSE,rotifer,E25HR,1,A,,33,0,33
5.5,25,30,FALSE,rotifer,E25NR,1,B,18,,122.4,122.4
5.5,30,30,FALSE,rotifer,E30HR,1,C,,50,0,50
5.5,30,25,FALSE,rotifer,E30NR,1,D,,24,0,24
5.5,25,25,FALSE,protist,HP,1,E,265,,1802,1802
5.5,25,30,FALSE,protist,NP,1,F,89,,605.2,605.2
5.5,25,25,TRUE,rotifer,E25HRP,1,G,,18,0,18
5.5,25,25,TRUE,protist,E25HRP,1,G,136,,924.8,924.8
5.5,25,30,TRUE,rotifer,E25NRP,1,H,,21,0,21
5.5,25,30,TRUE,protist,E25NRP,1,H,181,,1230.8,1230.8
5.5,30,30,TRUE,rotifer,E30HRP,1,I,,13,0,13
5.5,30,30,TRUE,protist,E30HRP,1,I,82,,557.6,557.6
5.5,30,25,TRUE,rotifer,E30NRP,1,J,,9,0,9
5.5,30,25,TRUE,protist,E30NRP,1,J,143,,972.4,972.4
5.5,25,25,FALSE,rotifer,E25HR,2,A,,22,0,22
5.5,25,30,FALSE,rotifer,E25NR,2,B,,43,0,43
5.5,30,30,FALSE,rotifer,E30HR,2,C,,49,0,49
5.5,30,25,FALSE,rotifer,E30NR,2,D,,24,0,24
5.5,25,25,FALSE,protist,HP,2,E,234,,1591.2,1591.2
5.5,25,30,FALSE,protist,NP,2,F,124,,843.2,843.2
5.5,25,25,TRUE,rotifer,E25HRP,2,G,,14,0,14
5.5,25,25,TRUE,protist,E25HRP,2,G,98,,666.4,666.4
5.5,25,30,TRUE,rotifer,E25NRP,2,H,,36,0,36
5.5,25,30,TRUE,protist,E25NRP,2,H,73,,496.4,496.4
5.5,30,30,TRUE,rotifer,E30HRP,2,I,,25,0,25
5.5,30,30,TRUE,protist,E30HRP,2,I,104,,707.2,707.2
5.5,30,25,TRUE,rotifer,E30NRP,2,J,,11,0,11
5.5,30,25,TRUE,protist,E30NRP,2,J,149,,1013.2,1013.2
5.5,25,25,FALSE,rotifer,E25HR,3,A,,35,0,35
5.5,25,30,FALSE,rotifer,E25NR,3,B,11,,74.8,74.8
5.5,30,30,FALSE,rotifer,E30HR,3,C,,51,0,51
5.5,30,25,FALSE,rotifer,E30NR,3,D,,29,0,29
5.5,25,25,FALSE,protist,HP,3,E,165,,1122,1122
5.5,25,30,FALSE,protist,NP,3,F,106,,720.8,720.8
5.5,25,25,TRUE,rotifer,E25HRP,3,G,,19,0,19
5.5,25,25,TRUE,protist,E25HRP,3,G,71,,482.8,482.8
5.5,25,30,TRUE,rotifer,E25NRP,3,H,,15,0,15
5.5,25,30,TRUE,protist,E25NRP,3,H,119,,809.2,809.2
5.5,30,30,TRUE,rotifer,E30HRP,3,I,,20,0,20
5.5,30,30,TRUE,protist,E30HRP,3,I,92,,625.6,625.6
5.5,30,25,TRUE,rotifer,E30NRP,3,J,,14,0,14
5.5,30,25,TRUE,protist,E30NRP,3,J,83,,564.4,564.4
5.5,25,25,FALSE,rotifer,E25HR,4,A,,29,0,29
5.5,25,30,FALSE,rotifer,E25NR,4,B,,55,0,55
5.5,30,30,FALSE,rotifer,E30HR,4,C,,54,0,54
5.5,30,25,FALSE,rotifer,E30NR,4,D,,29,0,29
5.5,25,25,FALSE,protist,HP,4,E,215,,1462,1462
5.5,25,30,FALSE,protist,NP,4,F,83,,564.4,564.4
5.5,25,25,TRUE,rotifer,E25HRP,4,G,,22,0,22
5.5,25,25,TRUE,protist,E25HRP,4,G,47,,319.6,319.6
5.5,25,30,TRUE,rotifer,E25NRP,4,H,,47,0,47
5.5,25,30,TRUE,protist,E25NRP,4,H,114,,775.2,775.2
5.5,30,30,TRUE,rotifer,E30HRP,4,I,,16,0,16
5.5,30,30,TRUE,protist,E30HRP,4,I,136,,924.8,924.8
5.5,30,25,TRUE,rotifer,E30NRP,4,J,,21,0,21
5.5,30,25,TRUE,protist,E30NRP,4,J,89,,605.2,605.2
5.5,25,25,FALSE,rotifer,E25HR,5,A,,16,0,16
5.5,25,30,FALSE,rotifer,E25NR,5,B,14,,95.2,95.2
5.5,30,30,FALSE,rotifer,E30HR,5,C,,59,0,59
5.5,30,25,FALSE,rotifer,E30NR,5,D,,29,0,29
5.5,25,25,FALSE,protist,HP,5,E,138,,938.4,938.4
5.5,25,30,FALSE,protist,NP,5,F,107,,727.6,727.6
5.5,25,25,TRUE,rotifer,E25HRP,5,G,,23,0,23
5.5,25,25,TRUE,protist,E25HRP,5,G,64,,435.2,435.2
5.5,25,30,TRUE,rotifer,E25NRP,5,H,,24,0,24
5.5,25,30,TRUE,protist,E25NRP,5,H,168,,1142.4,1142.4
5.5,30,30,TRUE,rotifer,E30HRP,5,I,,18,0,18
5.5,30,30,TRUE,protist,E30HRP,5,I,165,,1122,1122
5.5,30,25,TRUE,rotifer,E30NRP,5,J,,16,0,16
5.5,30,25,TRUE,protist,E30NRP,5,J,103,,700.4,700.4
5.5,25,25,FALSE,rotifer,E25HR,6,A,,19,0,19
5.5,25,30,FALSE,rotifer,E25NR,6,B,,52,0,52
5.5,30,30,FALSE,rotifer,E30HR,6,C,,65,0,65
5.5,30,25,FALSE,rotifer,E30NR,6,D,,14,0,14
5.5,25,25,FALSE,protist,HP,6,E,171,,1162.8,1162.8
5.5,25,30,FALSE,protist,NP,6,F,126,,856.8,856.8
5.5,25,25,TRUE,rotifer,E25HRP,6,G,,23,0,23
5.5,25,25,TRUE,protist,E25HRP,6,G,96,,652.8,652.8
5.5,25,30,TRUE,rotifer,E25NRP,6,H,,27,0,27
5.5,25,30,TRUE,protist,E25NRP,6,H,141,,958.8,958.8
5.5,30,30,TRUE,rotifer,E30HRP,6,I,,27,0,27
5.5,30,30,TRUE,protist,E30HRP,6,I,120,,816,816
5.5,30,25,TRUE,rotifer,E30NRP,6,J,,6,0,6
5.5,30,25,TRUE,protist,E30NRP,6,J,98,,666.4,666.4
5.5,25,25,FALSE,rotifer,E25HR,7,A,,17,0,17
5.5,25,30,FALSE,rotifer,E25NR,7,B,18,,122.4,122.4
5.5,30,30,FALSE,rotifer,E30HR,7,C,,63,0,63
5.5,30,25,FALSE,rotifer,E30NR,7,D,,20,0,20
5.5,25,25,FALSE,protist,HP,7,E,147,,999.6,999.6
5.5,25,30,FALSE,protist,NP,7,F,146,,992.8,992.8
5.5,25,25,TRUE,rotifer,E25HRP,7,G,,23,0,23
5.5,25,25,TRUE,protist,E25HRP,7,G,81,,550.8,550.8
5.5,25,30,TRUE,rotifer,E25NRP,7,H,,21,0,21
5.5,25,30,TRUE,protist,E25NRP,7,H,119,,809.2,809.2
5.5,30,30,TRUE,rotifer,E30HRP,7,I,,27,0,27
5.5,30,30,TRUE,protist,E30HRP,7,I,86,,584.8,584.8
5.5,30,25,TRUE,rotifer,E30NRP,7,J,,11,0,11
5.5,30,25,TRUE,protist,E30NRP,7,J,77,,523.6,523.6
5.5,25,25,FALSE,rotifer,E25HR,8,A,,24,0,24
5.5,25,30,FALSE,rotifer,E25NR,8,B,,48,0,48
